system_id,timestamp,temperature,humidity,moisture,ph,ec,nitrogen,phosphorus,potassium,source_name,energy,cps,activity
Lisimeter_2,2025-08-25 21:27:57,24.58,50.28,64.9,6.94,517.0,197.0,55.0,101.0,Co-60,1186.6,265.0,1.26
Lisimeter_1,2025-08-25 21:27:57,24.63,51.1,65.93,6.92,902.0,183.0,76.0,117.0,Co-60,1270.86,260.0,2.33
Lisimeter_2,2025-08-25 21:27:59,24.25,50.73,66.81,6.83,776.0,116.0,70.0,99.0,Co-60,1290.08,258.0,1.81
Lisimeter_1,2025-08-25 21:27:59,25.05,51.3,63.16,6.92,958.0,185.0,70.0,104.0,Co-60,1267.67,274.0,1.11
Lisimeter_2,2025-08-25 21:28:02,24.47,50.68,66.45,6.86,687.0,107.0,93.0,119.0,Co-60,1244.07,280.0,1.22
Lisimeter_1,2025-08-25 21:28:02,24.55,52.2,64.54,6.84,652.0,186.0,92.0,135.0,Co-60,1227.11,272.0,1.75
Lisimeter_2,2025-08-25 21:28:04,24.85,51.49,64.25,6.77,810.0,104.0,76.0,70.0,Co-60,1202.65,285.0,1.57
Lisimeter_1,2025-08-25 21:28:04,24.64,51.46,63.54,6.9,551.0,112.0,87.0,125.0,Co-60,1323.0,272.0,1.87
Lisimeter_2,2025-08-25 21:28:06,24.13,52.34,64.75,6.84,810.0,197.0,66.0,78.0,Co-60,1246.36,288.0,1.42
Lisimeter_1,2025-08-25 21:28:06,24.77,51.32,66.46,6.82,935.0,172.0,61.0,69.0,Co-60,1265.44,282.0,2.1
Lisimeter_1,2025-08-25 21:28:08,24.76,52.52,65.3,6.75,590.0,150.0,59.0,70.0,Co-60,1313.19,298.0,2.43
Lisimeter_2,2025-08-25 21:28:08,24.53,52.16,65.61,6.8,830.0,111.0,77.0,101.0,Co-60,1325.36,282.0,1.35
Lisimeter_1,2025-08-25 21:28:10,24.49,52.79,63.11,6.78,618.0,166.0,83.0,53.0,Co-60,1315.16,301.0,1.8
Lisimeter_2,2025-08-25 21:28:10,24.48,51.83,63.32,6.82,518.0,143.0,60.0,69.0,Co-60,1198.49,287.0,1.19
Lisimeter_2,2025-08-25 21:28:12,23.75,52.63,63.57,6.91,548.0,182.0,82.0,140.0,Co-60,1247.65,286.0,1.39
Lisimeter_1,2025-08-25 21:28:12,24.2,52.73,63.99,6.89,769.0,199.0,89.0,85.0,Co-60,1194.68,306.0,1.28
Lisimeter_1,2025-08-25 21:28:14,24.1,52.54,64.16,6.77,536.0,120.0,83.0,110.0,Co-60,1186.41,299.0,2.06
Lisimeter_2,2025-08-25 21:28:14,24.58,53.59,62.12,6.85,583.0,149.0,84.0,66.0,Co-60,1237.67,304.0,2.35
Lisimeter_1,2025-08-25 21:28:16,24.19,54.17,65.56,6.91,878.0,152.0,97.0,143.0,Co-60,1187.26,298.0,1.41
Lisimeter_2,2025-08-25 21:28:16,23.81,53.39,62.8,6.89,831.0,144.0,89.0,87.0,Co-60,1303.25,294.0,1.6
Lisimeter_1,2025-08-25 21:28:19,24.09,53.23,62.12,6.88,849.0,149.0,57.0,56.0,Co-60,1210.29,306.0,2.4
Lisimeter_2,2025-08-25 21:28:19,23.73,52.89,63.81,6.9,958.0,140.0,91.0,136.0,Co-60,1193.69,303.0,1.09
Lisimeter_1,2025-08-25 21:28:21,24.43,54.17,62.82,6.79,666.0,137.0,98.0,76.0,Co-60,1243.82,304.0,1.38
Lisimeter_2,2025-08-25 21:28:21,23.63,53.73,61.22,6.83,762.0,139.0,64.0,143.0,Co-60,1307.86,302.0,2.23
Lisimeter_1,2025-08-25 21:28:23,24.35,54.76,63.9,6.83,914.0,193.0,58.0,131.0,Co-60,1298.23,288.0,1.34
Lisimeter_2,2025-08-25 21:28:23,23.76,54.27,61.34,6.77,972.0,110.0,79.0,88.0,Co-60,1176.78,289.0,1.85
Lisimeter_1,2025-08-25 21:28:25,24.13,54.21,64.15,6.76,926.0,157.0,93.0,145.0,Co-60,1310.13,287.0,2.39
Lisimeter_2,2025-08-25 21:28:25,23.86,54.8,60.59,6.87,646.0,111.0,74.0,119.0,Co-60,1313.42,295.0,1.32
Lisimeter_1,2025-08-25 21:28:27,23.97,55.19,63.78,6.72,564.0,147.0,79.0,128.0,Co-60,1259.84,302.0,1.9
Lisimeter_2,2025-08-25 21:28:27,23.57,54.73,63.44,6.71,906.0,173.0,95.0,81.0,Co-60,1237.37,297.0,1.99
Lisimeter_1,2025-08-25 21:28:29,24.39,53.73,60.03,6.78,673.0,174.0,84.0,147.0,Co-60,1291.72,285.0,1.9
Lisimeter_2,2025-08-25 21:28:29,24.35,54.14,63.06,6.9,717.0,181.0,81.0,89.0,Co-60,1231.02,277.0,1.34
Lisimeter_1,2025-08-25 21:28:32,23.58,53.92,60.73,6.85,1000.0,155.0,88.0,145.0,Co-60,1295.86,279.0,2.34
Lisimeter_2,2025-08-25 21:28:32,24.33,55.68,62.01,6.8,579.0,199.0,84.0,96.0,Co-60,1210.0,289.0,1.63
Lisimeter_1,2025-08-25 21:28:34,23.89,55.54,59.43,6.76,665.0,115.0,57.0,110.0,Co-60,1203.35,286.0,2.32
Lisimeter_2,2025-08-25 21:28:34,23.86,53.8,58.91,6.72,910.0,115.0,95.0,82.0,Co-60,1256.76,271.0,1.08
Lisimeter_1,2025-08-25 21:28:36,24.1,55.37,60.47,6.79,570.0,177.0,89.0,63.0,Co-60,1206.91,266.0,1.51
Lisimeter_2,2025-08-25 21:28:36,24.29,53.89,62.21,6.81,962.0,198.0,90.0,66.0,Co-60,1198.34,264.0,2.23
Lisimeter_1,2025-08-25 21:28:38,24.1,53.99,61.16,6.78,690.0,160.0,77.0,74.0,Co-60,1246.05,271.0,2.0
Lisimeter_2,2025-08-25 21:28:38,24.57,54.1,58.81,6.84,708.0,137.0,84.0,112.0,Co-60,1212.61,262.0,2.42
Lisimeter_1,2025-08-25 21:28:40,24.04,54.28,61.03,6.8,569.0,158.0,59.0,123.0,Co-60,1188.73,254.0,1.38
Lisimeter_2,2025-08-25 21:28:41,23.76,55.36,57.57,6.86,790.0,179.0,65.0,147.0,Co-60,1225.15,252.0,2.04
Lisimeter_1,2025-08-25 21:28:43,24.59,55.28,57.28,6.89,827.0,123.0,96.0,66.0,Co-60,1242.63,261.0,1.51
Lisimeter_2,2025-08-25 21:28:44,24.74,54.99,60.12,6.82,722.0,132.0,70.0,148.0,Co-60,1298.38,250.0,2.47
Lisimeter_1,2025-08-25 21:28:45,23.86,54.18,59.59,6.9,944.0,148.0,56.0,54.0,Co-60,1303.38,250.0,1.21
Lisimeter_2,2025-08-25 21:28:46,24.45,55.2,58.66,6.73,637.0,196.0,63.0,134.0,Co-60,1186.84,244.0,1.08
Lisimeter_1,2025-08-25 21:28:47,24.65,54.32,60.27,6.88,750.0,113.0,72.0,125.0,Co-60,1258.8,245.0,2.26
Lisimeter_2,2025-08-25 21:28:48,24.15,54.13,57.97,6.86,913.0,171.0,71.0,60.0,Co-60,1316.22,233.0,1.45
Lisimeter_1,2025-08-25 21:28:49,24.87,55.14,58.46,6.89,816.0,152.0,72.0,58.0,Co-60,1206.14,240.0,2.22
Lisimeter_2,2025-08-25 21:28:51,24.6,54.61,56.62,6.78,792.0,134.0,60.0,73.0,Co-60,1259.21,230.0,1.41
Lisimeter_1,2025-08-25 21:28:52,24.22,55.13,57.96,6.73,939.0,170.0,100.0,56.0,Co-60,1198.57,225.0,2.2
Lisimeter_2,2025-08-25 21:28:53,24.48,55.53,56.52,6.84,844.0,174.0,55.0,70.0,Co-60,1222.86,220.0,2.07
Lisimeter_1,2025-08-25 21:28:54,24.37,55.54,56.13,6.89,949.0,162.0,59.0,66.0,Co-60,1248.16,217.0,2.28
Lisimeter_2,2025-08-25 21:28:55,25.18,54.74,55.83,6.7,564.0,131.0,79.0,100.0,Co-60,1298.85,227.0,2.3
Lisimeter_1,2025-08-25 21:28:56,24.73,54.46,55.47,6.87,958.0,180.0,75.0,89.0,Co-60,1216.14,219.0,1.4
Lisimeter_2,2025-08-25 21:28:57,24.56,53.69,56.4,6.71,726.0,173.0,87.0,83.0,Co-60,1194.64,207.0,1.84
Lisimeter_1,2025-08-25 21:28:59,24.81,54.58,56.86,6.74,935.0,153.0,63.0,79.0,Co-60,1201.46,214.0,1.44
Lisimeter_2,2025-08-25 21:28:59,24.77,55.26,57.56,6.89,608.0,197.0,64.0,115.0,Co-60,1188.33,203.0,1.14
Lisimeter_1,2025-08-25 21:29:01,25.19,54.33,54.03,6.77,612.0,109.0,53.0,55.0,Co-60,1185.15,207.0,2.03
Lisimeter_2,2025-08-25 21:29:01,24.79,54.88,56.43,6.78,762.0,102.0,96.0,107.0,Co-60,1218.75,209.0,2.08
Lisimeter_1,2025-08-25 21:29:03,24.85,53.4,55.29,6.85,576.0,103.0,92.0,132.0,Co-60,1289.87,209.0,2.47
Lisimeter_2,2025-08-25 21:29:03,25.1,54.17,54.82,6.87,518.0,147.0,88.0,131.0,Co-60,1321.82,205.0,1.6
Lisimeter_1,2025-08-25 21:29:05,24.72,55.03,52.76,6.76,527.0,106.0,59.0,140.0,Co-60,1205.68,194.0,1.1
Lisimeter_2,2025-08-25 21:29:05,25.46,54.71,55.03,6.87,661.0,176.0,83.0,122.0,Co-60,1237.11,202.0,2.0
Lisimeter_1,2025-08-25 21:29:07,24.96,53.64,55.02,6.83,540.0,160.0,80.0,142.0,Co-60,1291.59,198.0,1.73
Lisimeter_2,2025-08-25 21:29:07,24.92,54.59,55.07,6.78,689.0,164.0,96.0,74.0,Co-60,1308.66,202.0,1.32
Lisimeter_1,2025-08-25 21:29:09,25.05,53.78,52.54,6.77,913.0,177.0,86.0,119.0,Co-60,1325.7,194.0,1.19
Lisimeter_2,2025-08-25 21:29:09,25.69,53.88,53.39,6.85,833.0,136.0,51.0,129.0,Co-60,1294.89,199.0,1.89
Lisimeter_1,2025-08-25 21:29:11,25.62,53.24,52.38,6.76,627.0,148.0,78.0,81.0,Co-60,1190.53,190.0,2.16
Lisimeter_2,2025-08-25 21:29:11,25.18,53.84,53.54,6.77,631.0,173.0,71.0,111.0,Co-60,1318.43,201.0,1.64
Lisimeter_1,2025-08-25 21:29:13,25.13,53.4,52.44,6.89,670.0,122.0,78.0,88.0,Co-60,1303.24,207.0,2.27
Lisimeter_2,2025-08-25 21:29:13,25.52,53.24,52.86,6.78,719.0,184.0,99.0,122.0,Co-60,1288.26,205.0,1.48
Lisimeter_1,2025-08-25 21:29:15,25.74,53.73,50.49,6.8,753.0,128.0,87.0,149.0,Co-60,1262.77,209.0,2.12
Lisimeter_2,2025-08-25 21:29:15,25.98,52.74,52.16,6.76,698.0,145.0,87.0,117.0,Co-60,1308.6,209.0,2.2
Lisimeter_1,2025-08-25 21:29:17,26.06,52.43,50.98,6.91,627.0,149.0,88.0,129.0,Co-60,1178.8,197.0,1.46
Lisimeter_2,2025-08-25 21:29:17,25.94,52.01,49.24,6.82,731.0,122.0,67.0,58.0,Co-60,1224.75,197.0,1.78
Lisimeter_1,2025-08-25 21:29:19,25.38,52.9,50.34,6.92,847.0,109.0,89.0,136.0,Co-60,1204.94,205.0,1.61
Lisimeter_2,2025-08-25 21:29:19,25.66,51.53,52.69,6.8,528.0,155.0,68.0,139.0,Co-60,1214.9,200.0,1.86
Lisimeter_1,2025-08-25 21:29:21,26.01,51.2,50.55,6.92,865.0,173.0,76.0,84.0,Co-60,1324.49,210.0,2.31
Lisimeter_2,2025-08-25 21:29:21,25.38,52.6,48.55,6.88,885.0,199.0,64.0,68.0,Co-60,1251.95,217.0,1.95
Lisimeter_1,2025-08-25 21:29:23,25.56,51.56,50.19,6.82,788.0,107.0,56.0,60.0,Co-60,1183.86,213.0,2.34
Lisimeter_2,2025-08-25 21:29:23,26.01,50.69,50.49,6.94,899.0,170.0,73.0,131.0,Co-60,1246.95,229.0,2.15
Lisimeter_1,2025-08-25 21:29:25,25.45,51.96,50.16,6.81,980.0,155.0,74.0,92.0,Co-60,1187.18,229.0,1.8
Lisimeter_2,2025-08-25 21:29:25,25.9,52.15,51.15,6.94,686.0,127.0,61.0,75.0,Co-60,1207.25,227.0,1.59
Lisimeter_1,2025-08-25 21:29:27,26.37,50.78,49.17,6.96,872.0,105.0,86.0,134.0,Co-60,1265.64,220.0,1.23
Lisimeter_2,2025-08-25 21:29:27,25.52,50.41,50.71,6.87,794.0,180.0,84.0,70.0,Co-60,1295.27,239.0,1.11
Lisimeter_1,2025-08-25 21:29:29,26.47,51.45,49.45,6.87,989.0,176.0,81.0,133.0,Co-60,1293.17,238.0,1.71
Lisimeter_2,2025-08-25 21:29:29,25.97,49.66,50.47,6.78,793.0,118.0,94.0,141.0,Co-60,1228.95,235.0,1.56
Lisimeter_1,2025-08-25 21:29:31,26.26,50.94,50.07,6.79,765.0,101.0,86.0,90.0,Co-60,1180.78,237.0,2.07
Lisimeter_2,2025-08-25 21:29:31,26.37,49.9,46.78,6.9,741.0,123.0,94.0,91.0,Co-60,1218.79,238.0,1.27
Lisimeter_1,2025-08-25 21:29:33,25.61,50.85,49.31,6.95,916.0,157.0,61.0,51.0,Co-60,1177.47,238.0,1.82
Lisimeter_2,2025-08-25 21:29:33,26.5,49.94,49.36,6.92,506.0,102.0,54.0,111.0,Co-60,1249.54,244.0,1.27
Lisimeter_1,2025-08-25 21:29:35,25.54,49.07,46.07,6.83,782.0,136.0,56.0,58.0,Co-60,1216.66,251.0,1.36
Lisimeter_2,2025-08-25 21:29:35,26.41,49.2,48.3,6.9,940.0,134.0,96.0,84.0,Co-60,1248.59,266.0,1.09
Lisimeter_1,2025-08-25 21:29:37,26.18,49.88,48.52,6.91,560.0,199.0,94.0,108.0,Co-60,1291.98,252.0,1.66
Lisimeter_2,2025-08-25 21:29:37,25.76,49.98,46.96,6.96,899.0,185.0,72.0,120.0,Co-60,1247.37,272.0,1.91
Lisimeter_1,2025-08-25 21:29:39,26.27,49.65,47.16,6.95,687.0,128.0,55.0,130.0,Co-60,1288.64,271.0,1.16
Lisimeter_2,2025-08-25 21:29:39,26.33,49.51,46.71,6.99,767.0,184.0,80.0,108.0,Co-60,1290.73,271.0,1.37
Lisimeter_1,2025-08-25 21:29:41,26.38,48.25,44.78,6.88,761.0,173.0,79.0,88.0,Co-60,1233.94,268.0,1.84
Lisimeter_2,2025-08-25 21:29:41,26.02,48.48,45.39,6.9,583.0,167.0,58.0,85.0,Co-60,1306.45,277.0,1.45
Lisimeter_1,2025-08-25 21:29:43,25.88,49.29,46.59,6.97,767.0,171.0,93.0,104.0,Co-60,1282.88,279.0,1.25
Lisimeter_2,2025-08-25 21:29:43,25.61,48.1,45.32,6.92,623.0,181.0,72.0,88.0,Co-60,1171.38,272.0,2.42
Lisimeter_1,2025-08-25 21:29:45,25.71,47.3,45.84,6.86,639.0,127.0,79.0,104.0,Co-60,1250.06,284.0,2.38
Lisimeter_2,2025-08-25 21:29:45,25.4,48.73,47.83,6.97,755.0,131.0,66.0,71.0,Co-60,1297.23,291.0,2.31
Lisimeter_1,2025-08-25 21:29:47,26.02,47.49,46.61,6.99,831.0,189.0,74.0,111.0,Co-60,1187.5,284.0,2.33
Lisimeter_2,2025-08-25 21:29:47,25.81,48.33,46.24,6.87,941.0,182.0,69.0,131.0,Co-60,1307.08,289.0,1.81
Lisimeter_1,2025-08-25 21:29:49,25.25,46.62,47.8,6.97,877.0,159.0,81.0,122.0,Co-60,1231.91,283.0,1.46
Lisimeter_2,2025-08-25 21:29:49,26.02,48.36,44.87,6.87,908.0,141.0,58.0,54.0,Co-60,1255.22,289.0,1.39
Lisimeter_1,2025-08-25 21:29:51,25.21,47.73,44.87,6.86,937.0,124.0,72.0,86.0,Co-60,1309.12,303.0,1.77
Lisimeter_2,2025-08-25 21:29:51,25.44,46.6,47.3,6.9,639.0,166.0,78.0,148.0,Co-60,1317.59,303.0,1.24
Lisimeter_1,2025-08-25 21:29:53,25.21,46.33,44.65,6.85,806.0,152.0,93.0,97.0,Co-60,1275.17,306.0,2.06
Lisimeter_2,2025-08-25 21:29:53,25.65,47.09,43.83,7.05,995.0,146.0,71.0,126.0,Co-60,1237.5,308.0,2.05
Lisimeter_1,2025-08-25 21:29:55,25.9,46.48,44.03,6.91,811.0,181.0,74.0,145.0,Co-60,1275.43,295.0,1.15
Lisimeter_2,2025-08-25 21:29:55,25.04,46.88,44.41,6.99,705.0,102.0,67.0,51.0,Co-60,1274.05,292.0,2.46
Lisimeter_1,2025-08-25 21:29:57,25.48,47.24,45.63,7.03,551.0,160.0,70.0,87.0,Co-60,1177.74,290.0,1.65
Lisimeter_2,2025-08-25 21:29:57,25.01,45.91,45.76,7.05,996.0,106.0,80.0,140.0,Co-60,1288.69,295.0,1.58
Lisimeter_1,2025-08-25 21:29:59,25.49,45.63,43.56,7.02,995.0,199.0,69.0,65.0,Co-60,1288.17,308.0,1.81
Lisimeter_2,2025-08-25 21:29:59,25.0,45.56,45.84,6.99,531.0,114.0,68.0,121.0,Co-60,1181.31,296.0,1.51
Lisimeter_1,2025-08-25 21:30:01,25.11,46.24,45.09,7.02,674.0,167.0,77.0,63.0,Co-60,1170.47,301.0,1.55
Lisimeter_2,2025-08-25 21:30:01,25.2,45.12,44.84,7.08,922.0,131.0,77.0,133.0,Co-60,1325.46,301.0,2.42
Lisimeter_1,2025-08-25 21:30:03,25.13,45.43,46.95,6.9,824.0,164.0,90.0,117.0,Co-60,1193.18,289.0,1.13
Lisimeter_2,2025-08-25 21:30:03,24.89,45.18,44.12,6.95,603.0,181.0,81.0,121.0,Co-60,1254.46,287.0,1.66
Lisimeter_1,2025-08-25 21:30:05,24.57,46.23,45.05,6.93,607.0,104.0,57.0,82.0,Co-60,1198.66,302.0,1.31
Lisimeter_2,2025-08-25 21:30:05,24.8,44.81,46.56,7.1,914.0,129.0,88.0,142.0,Co-60,1217.0,282.0,1.4
Lisimeter_1,2025-08-25 21:32:37,24.56,50.11,53.12,7.09,967.0,157.0,67.0,131.0,Co-60,1305.76,246.0,1.15
Lisimeter_2,2025-08-25 21:32:39,25.5,50.02,54.56,7.08,663.0,164.0,58.0,52.0,Co-60,1216.53,253.0,1.28
Lisimeter_1,2025-08-25 21:32:39,25.5,50.1,55.3,6.97,914.0,161.0,77.0,74.0,Co-60,1225.78,250.0,2.34
Lisimeter_2,2025-08-25 21:32:41,25.49,49.79,55.62,6.93,760.0,177.0,55.0,113.0,Co-60,1319.16,263.0,1.75
Lisimeter_1,2025-08-25 21:32:41,25.54,50.5,53.02,7.03,526.0,168.0,57.0,95.0,Co-60,1201.33,269.0,1.74
Lisimeter_2,2025-08-25 21:32:43,25.13,50.65,51.88,6.92,712.0,152.0,62.0,74.0,Co-60,1319.96,257.0,2.03
Lisimeter_1,2025-08-25 21:32:43,24.85,50.39,55.5,7.06,678.0,101.0,59.0,133.0,Co-60,1261.88,264.0,1.22
Lisimeter_2,2025-08-25 21:32:45,25.83,51.77,51.63,7.07,978.0,189.0,59.0,73.0,Co-60,1178.81,274.0,1.21
Lisimeter_1,2025-08-25 21:32:45,25.27,51.75,52.78,7.09,998.0,117.0,85.0,60.0,Co-60,1237.8,268.0,2.22
Lisimeter_2,2025-08-25 21:32:47,25.37,50.49,51.43,7.06,903.0,198.0,59.0,109.0,Co-60,1182.88,286.0,1.62
Lisimeter_1,2025-08-25 21:32:47,25.53,51.18,51.58,6.99,840.0,156.0,64.0,98.0,Co-60,1201.0,271.0,1.22
Lisimeter_2,2025-08-25 21:32:49,25.83,51.53,53.63,7.05,998.0,152.0,82.0,54.0,Co-60,1247.64,282.0,2.16
Lisimeter_1,2025-08-25 21:32:49,25.47,52.54,51.46,6.97,704.0,103.0,57.0,122.0,Co-60,1235.73,281.0,1.61
Lisimeter_2,2025-08-25 21:32:51,26.03,53.01,51.74,7.13,608.0,168.0,71.0,83.0,Co-60,1173.27,295.0,1.31
Lisimeter_1,2025-08-25 21:32:51,26.08,51.88,53.51,7.1,855.0,147.0,82.0,79.0,Co-60,1221.87,286.0,1.2
Lisimeter_2,2025-08-25 21:32:53,25.59,51.86,51.93,7.15,814.0,197.0,69.0,59.0,Co-60,1271.97,298.0,2.08
Lisimeter_1,2025-08-25 21:32:53,25.64,51.91,49.46,7.0,666.0,101.0,76.0,121.0,Co-60,1176.4,302.0,2.0
Lisimeter_2,2025-08-25 21:32:55,26.18,52.05,52.37,7.03,722.0,158.0,52.0,56.0,Co-60,1213.97,285.0,1.05
Lisimeter_1,2025-08-25 21:32:55,26.2,52.55,50.44,7.04,644.0,111.0,64.0,103.0,Co-60,1279.65,288.0,1.77
Lisimeter_2,2025-08-25 21:32:57,25.93,53.28,48.49,6.99,512.0,106.0,56.0,63.0,Co-60,1177.23,301.0,1.61
Lisimeter_1,2025-08-25 21:32:57,25.86,53.74,51.21,7.1,572.0,195.0,97.0,71.0,Co-60,1314.71,293.0,1.19
Lisimeter_2,2025-08-25 21:32:59,25.85,53.77,48.54,7.09,619.0,172.0,69.0,60.0,Co-60,1233.3,300.0,1.7
Lisimeter_1,2025-08-25 21:32:59,26.23,53.31,48.81,7.1,872.0,132.0,97.0,55.0,Co-60,1200.61,307.0,1.44
Lisimeter_2,2025-08-25 21:33:01,25.93,53.12,50.74,7.05,522.0,163.0,60.0,80.0,Co-60,1192.88,304.0,1.65
Lisimeter_1,2025-08-25 21:33:01,25.64,54.55,49.25,7.07,645.0,151.0,92.0,88.0,Co-60,1180.11,294.0,2.0
Lisimeter_2,2025-08-25 21:33:03,25.81,53.84,47.46,7.19,796.0,149.0,93.0,138.0,Co-60,1282.53,295.0,1.52
Lisimeter_1,2025-08-25 21:33:03,25.86,54.17,47.73,7.09,634.0,117.0,77.0,96.0,Co-60,1242.16,297.0,1.97
Lisimeter_2,2025-08-25 21:33:05,26.38,53.86,48.74,7.1,578.0,187.0,82.0,88.0,Co-60,1179.24,308.0,1.96
Lisimeter_1,2025-08-25 21:33:05,25.55,53.92,46.61,7.04,938.0,108.0,74.0,61.0,Co-60,1297.07,305.0,1.24
Lisimeter_2,2025-08-25 21:33:07,25.51,53.33,48.03,7.09,596.0,113.0,65.0,138.0,Co-60,1271.02,294.0,1.79
Lisimeter_1,2025-08-25 21:33:07,25.9,54.56,46.41,7.19,907.0,174.0,62.0,109.0,Co-60,1217.25,294.0,2.44
Lisimeter_2,2025-08-25 21:33:09,25.98,54.92,48.34,7.21,689.0,134.0,58.0,140.0,Co-60,1241.58,286.0,1.04
Lisimeter_1,2025-08-25 21:33:09,26.15,53.91,46.95,7.08,823.0,158.0,87.0,70.0,Co-60,1212.44,286.0,2.34
Lisimeter_2,2025-08-25 21:33:11,25.64,54.82,49.23,7.19,885.0,140.0,78.0,82.0,Co-60,1170.03,282.0,2.46
Lisimeter_1,2025-08-25 21:33:11,25.72,55.17,47.05,7.12,648.0,154.0,80.0,86.0,Co-60,1203.34,285.0,2.01
Lisimeter_2,2025-08-25 21:33:13,26.32,53.71,47.72,7.14,701.0,141.0,76.0,115.0,Co-60,1215.96,288.0,1.16
Lisimeter_1,2025-08-25 21:33:13,25.62,54.0,46.38,7.11,905.0,107.0,99.0,84.0,Co-60,1244.87,273.0,1.21
Lisimeter_1,2025-08-25 21:33:15,25.57,55.01,45.04,7.11,935.0,158.0,77.0,88.0,Co-60,1273.2,288.0,1.42
Lisimeter_1,2025-08-25 21:33:17,26.12,54.89,47.19,7.23,834.0,187.0,61.0,100.0,Co-60,1273.32,271.0,1.28
Lisimeter_1,2025-08-25 21:33:19,25.57,55.08,46.66,7.24,709.0,172.0,71.0,126.0,Co-60,1291.37,262.0,1.55
Lisimeter_1,2025-08-25 21:33:21,25.77,55.36,45.06,7.16,977.0,139.0,56.0,87.0,Co-60,1255.59,260.0,1.71
Lisimeter_1,2025-08-25 21:33:23,25.56,55.03,44.77,7.16,715.0,125.0,77.0,127.0,Co-60,1191.25,256.0,1.28
Lisimeter_1,2025-08-25 21:33:25,25.46,54.35,46.77,7.1,718.0,111.0,94.0,95.0,Co-60,1220.86,254.0,1.99
Lisimeter_1,2025-08-25 21:33:27,25.65,54.95,45.95,7.19,782.0,114.0,55.0,120.0,Co-60,1306.45,257.0,1.52
Lisimeter_1,2025-08-25 21:33:29,25.78,54.27,47.57,7.22,750.0,192.0,62.0,98.0,Co-60,1253.85,249.0,2.49
Lisimeter_1,2025-08-25 21:33:31,25.92,54.08,46.33,7.24,639.0,175.0,54.0,108.0,Co-60,1204.78,249.0,1.37
Lisimeter_1,2025-08-25 21:33:33,25.51,55.51,43.98,7.22,804.0,146.0,76.0,94.0,Co-60,1261.76,248.0,1.82
Lisimeter_1,2025-08-25 21:33:35,25.83,55.8,46.82,7.26,635.0,163.0,61.0,69.0,Co-60,1181.83,238.0,1.96
Lisimeter_1,2025-08-25 21:33:37,25.7,55.53,44.85,7.26,721.0,173.0,91.0,124.0,Co-60,1234.99,237.0,1.92
Lisimeter_1,2025-08-25 21:33:39,25.3,54.52,45.29,7.14,643.0,135.0,97.0,149.0,Co-60,1255.54,244.0,1.72
Lisimeter_1,2025-08-25 21:33:41,25.23,55.5,43.91,7.2,923.0,109.0,55.0,77.0,Co-60,1273.84,224.0,2.1
Lisimeter_1,2025-08-25 21:33:43,25.64,55.66,44.35,7.23,794.0,105.0,94.0,134.0,Co-60,1223.09,235.0,1.11
Lisimeter_1,2025-08-25 21:33:45,25.76,54.49,44.9,7.14,516.0,109.0,75.0,99.0,Co-60,1186.78,236.0,1.31
Lisimeter_1,2025-08-25 21:33:47,25.44,55.61,46.62,7.21,767.0,191.0,78.0,137.0,Co-60,1192.12,228.0,1.83
Lisimeter_1,2025-08-25 21:33:49,25.48,54.48,43.95,7.25,861.0,111.0,59.0,124.0,Co-60,1263.59,213.0,2.27
Lisimeter_1,2025-08-25 21:33:51,25.6,55.58,44.54,7.15,580.0,161.0,92.0,132.0,Co-60,1273.58,222.0,2.24
Lisimeter_1,2025-08-25 21:33:53,25.59,55.39,47.04,7.19,846.0,197.0,87.0,99.0,Co-60,1260.06,210.0,2.36
Lisimeter_1,2025-08-25 21:33:55,25.38,55.58,45.1,7.2,866.0,131.0,64.0,111.0,Co-60,1319.74,210.0,1.89
Lisimeter_1,2025-08-25 21:33:57,24.74,54.41,43.32,7.23,602.0,150.0,58.0,111.0,Co-60,1209.24,207.0,1.57
Lisimeter_1,2025-08-25 21:34:00,25.19,54.42,44.46,7.21,561.0,115.0,94.0,125.0,Co-60,1274.84,217.0,2.43
Lisimeter_1,2025-08-25 21:34:02,25.24,53.7,46.49,7.2,600.0,180.0,64.0,110.0,Co-60,1232.11,210.0,1.58
Lisimeter_1,2025-08-25 21:34:04,25.11,53.91,43.42,7.25,576.0,121.0,84.0,95.0,Co-60,1322.83,201.0,2.17
Lisimeter_1,2025-08-25 21:34:06,25.05,53.31,44.23,7.19,685.0,110.0,99.0,85.0,Co-60,1207.02,210.0,1.19
Lisimeter_1,2025-08-25 21:34:08,24.52,53.4,44.75,7.11,937.0,196.0,97.0,86.0,Co-60,1310.6,208.0,1.3
Lisimeter_1,2025-08-25 21:34:10,24.86,53.45,44.63,7.16,851.0,123.0,63.0,103.0,Co-60,1223.24,192.0,1.63
Lisimeter_1,2025-08-25 21:34:12,24.94,53.89,44.83,7.17,902.0,122.0,59.0,81.0,Co-60,1222.72,205.0,1.97
Lisimeter_1,2025-08-25 21:34:14,25.04,54.29,45.22,7.2,952.0,145.0,56.0,100.0,Co-60,1277.53,206.0,1.25
Lisimeter_1,2025-08-25 21:34:17,25.04,53.15,44.44,7.27,856.0,174.0,87.0,53.0,Co-60,1240.54,193.0,1.55
Lisimeter_1,2025-08-25 21:34:19,24.84,54.36,43.51,7.15,615.0,132.0,97.0,54.0,Co-60,1292.95,203.0,2.19
